# {'date': u'2021_mai_03_1113', 'frameRate': 99.785974294065213, 'expName': u'FTRNGT_sleep', u'session': u'training', u'participant': u'022'}
subj,trial,time,stimulus,response
022,1,0.0101417821,stimulus,
022,1,0.6240324771,tap,rctrl
022,2,0.7601574114,stimulus,
022,2,1.4080727559,tap,rctrl
022,3,1.5102077077,stimulus,
022,4,2.2602293790,stimulus,
022,4,2.5439798397,tap,lctrl
022,5,3.0103204984,stimulus,
022,5,3.1919773388,tap,rctrl
022,5,3.7518836837,tap,lctrl
022,6,3.7620762347,stimulus,
022,7,4.5121221581,stimulus,
022,7,4.5999201817,tap,rctrl
022,8,5.2621882615,stimulus,
022,8,5.3519191519,tap,lctrl
022,9,6.0122393818,stimulus,
022,9,6.0798601005,tap,lctrl
022,10,6.7622849473,stimulus,
022,10,6.8798713175,tap,rctrl
022,11,7.5123196679,stimulus,
022,11,7.6478266997,tap,rctrl
022,12,8.2623465661,stimulus,
022,12,8.3837934670,tap,rctrl
022,13,9.0124022818,stimulus,
022,13,9.1917948280,tap,rctrl
022,14,9.7624592937,stimulus,
022,14,9.9757563507,tap,rctrl
022,15,10.5124946038,stimulus,
022,15,10.7197715164,tap,rctrl
022,16,11.2625424549,stimulus,
022,16,11.3997026302,tap,rctrl
022,17,12.0125928143,stimulus,
022,17,12.1277154901,tap,rctrl
022,18,12.7626087594,stimulus,
022,18,12.9116897373,tap,lctrl
022,19,13.5126958278,stimulus,
022,19,13.6076987343,tap,lctrl
022,20,14.2627438534,stimulus,
022,20,14.3356891465,tap,rctrl
022,21,15.0127712960,stimulus,
022,21,15.1436073846,tap,rctrl
022,22,15.7627917312,stimulus,
022,22,15.9276211256,tap,lctrl
022,23,16.5128549565,stimulus,
022,23,16.7196033572,tap,lctrl
022,24,17.2629340010,stimulus,
022,24,17.4075584881,tap,lctrl
022,25,18.0129875814,stimulus,
022,25,18.0715419987,tap,lctrl
022,26,18.7630419948,stimulus,
022,26,19.0155444833,tap,lctrl
022,27,19.5131196077,stimulus,
022,27,19.7434806200,tap,lctrl
022,28,20.2631604906,stimulus,
022,28,20.4635102980,tap,lctrl
022,29,21.0132068712,stimulus,
022,29,21.1034688509,tap,rctrl
022,30,21.7632834886,stimulus,
022,30,21.8154220979,tap,lctrl
022,31,22.5133152770,stimulus,
022,31,22.5675123563,tap,rctrl
022,32,23.2633529540,stimulus,
022,32,23.3913959447,tap,lctrl
022,33,24.0134199115,stimulus,
022,33,24.1594039694,tap,lctrl
022,34,24.7634657988,stimulus,
022,34,24.9353657752,tap,lctrl
022,35,25.5135184739,stimulus,
022,35,25.5513434960,tap,lctrl
022,36,26.2635663672,stimulus,
022,36,26.3673077296,tap,rctrl
022,37,27.0136237219,stimulus,
022,37,27.0237392610,tap,lctrl
022,38,27.7636784602,stimulus,
022,38,27.8632632682,tap,lctrl
022,39,28.5137474267,stimulus,
022,39,28.6552878568,tap,lctrl
022,40,29.2638137677,stimulus,
022,40,29.4632523074,tap,lctrl
022,41,30.0138563829,stimulus,
