# {'date': u'2021_mar_15_1130', 'frameRate': 99.784320311795341, 'expName': u'FTRNGT_sleep', u'session': u'day1', u'participant': u'008'}
subj,trial,time,stimulus,response
008,1,0.0101661577,stimulus,
008,1,0.5186315528,tap,rctrl
008,2,0.7601932542,stimulus,
008,2,1.1506392923,tap,rctrl
008,3,1.5102288830,stimulus,
008,3,1.6946050148,tap,rctrl
008,3,2.2386031127,tap,lctrl
008,4,2.2602616606,stimulus,
008,5,3.0103102005,stimulus,
008,5,3.0225811100,tap,lctrl
008,6,3.7603817717,stimulus,
008,6,3.7905989882,tap,lctrl
008,7,4.5104038728,stimulus,
008,7,4.5585900938,tap,lctrl
008,8,5.2604730710,stimulus,
008,8,5.3746458731,tap,rctrl
008,9,6.0105097404,stimulus,
008,9,6.0945729245,tap,lctrl
008,9,6.7425255533,tap,rctrl
008,10,6.7605436789,stimulus,
008,10,7.4945343175,tap,rctrl
008,11,7.5106014217,stimulus,
008,11,8.2385026711,tap,lctrl
008,12,8.2606636666,stimulus,
008,13,9.0107076231,stimulus,
008,13,9.0385258781,tap,lctrl
008,13,9.7184731441,tap,lctrl
008,14,9.7607748124,stimulus,
008,14,10.4784707587,tap,lctrl
008,15,10.5108304138,stimulus,
008,15,11.1824246536,tap,rctrl
008,16,11.2608884844,stimulus,
008,16,11.9584437369,tap,rctrl
008,17,12.0109177914,stimulus,
008,17,12.6064008047,tap,rctrl
008,18,12.7609770379,stimulus,
008,18,13.2703901320,tap,rctrl
008,19,13.5110306153,stimulus,
008,19,14.0703905093,tap,rctrl
008,20,14.2610673297,stimulus,
008,20,14.7263728721,tap,rctrl
008,21,15.0111161283,stimulus,
008,21,15.3663727492,tap,lctrl
008,22,15.7611658230,stimulus,
008,22,16.1263279404,tap,rctrl
008,23,16.5111940473,stimulus,
008,23,16.5503192663,tap,lctrl
008,24,17.2612497330,stimulus,
008,24,17.4303381069,tap,lctrl
008,25,18.0112830791,stimulus,
008,25,18.0943123848,tap,lctrl
008,26,18.7613612366,stimulus,
008,26,18.8703132097,tap,lctrl
008,26,19.4782717855,tap,rctrl
008,27,19.5114158365,stimulus,
008,28,20.2614715974,stimulus,
008,28,20.3182447032,tap,rctrl
008,28,21.0062362956,tap,rctrl
008,29,21.0164215056,stimulus,
008,29,21.7662591730,tap,lctrl
008,30,21.7764405726,stimulus,
008,31,22.5265130280,stimulus,
008,31,22.5502432815,tap,lctrl
008,31,23.1822383505,tap,lctrl
008,32,23.2765488161,stimulus,
008,32,23.9663726225,tap,lctrl
008,33,24.0266007755,stimulus,
008,33,24.7182000327,tap,rctrl
008,34,24.7766539379,stimulus,
008,35,25.5267160234,stimulus,
008,35,25.5581842464,tap,rctrl
008,35,26.2461600194,tap,lctrl
008,36,26.2767835946,stimulus,
008,36,26.9421360502,tap,lctrl
008,37,27.0268107663,stimulus,
008,37,27.7341477515,tap,lctrl
008,38,27.7768672610,stimulus,
008,39,28.5269294639,stimulus,
008,39,28.5370589453,tap,lctrl
008,40,29.2769656821,stimulus,
008,40,29.3580818997,tap,lctrl
008,41,30.0270285827,stimulus,
008,41,30.0381132338,tap,rctrl
008,42,30.7770664129,stimulus,
008,42,30.8460633010,tap,rctrl
008,43,31.5271264233,stimulus,
008,43,31.6380614295,tap,rctrl
008,44,32.2771593634,stimulus,
008,44,32.3500427307,tap,lctrl
