# {'date': u'2022_jan_27_0921', 'frameRate': 99.782540588818549, 'expName': u'FTRNGT_sleep', u'session': u'day2', u'participant': u'030'}
subj,trial,time,stimulus,response
030,1,0.0101793668,stimulus,
030,1,0.6742636504,tap,lctrl
030,2,0.7602008511,stimulus,
030,2,1.4102631018,tap,lctrl
030,3,1.5102271805,stimulus,
030,3,2.1862309318,tap,rctrl
030,4,2.2602963910,stimulus,
030,5,3.0103723142,stimulus,
030,5,3.1062263655,tap,rctrl
030,6,3.7604184691,stimulus,
030,6,3.7705575443,tap,rctrl
030,7,4.5104418151,stimulus,
030,7,4.5542192240,tap,rctrl
030,8,5.2605080691,stimulus,
030,8,5.3702477179,tap,rctrl
030,9,6.0105846931,stimulus,
030,9,6.0822029207,tap,rctrl
030,10,6.7606232570,stimulus,
030,10,6.8262061001,tap,lctrl
030,11,7.5107011171,stimulus,
030,11,7.5462123209,tap,lctrl
030,11,8.2342249438,tap,lctrl
030,12,8.2607445502,stimulus,
030,12,8.9621701290,tap,lctrl
030,13,9.0107967081,stimulus,
030,13,9.7381359711,tap,rctrl
030,14,9.7608499276,stimulus,
030,15,10.5108904284,stimulus,
030,15,10.5781509003,tap,rctrl
030,16,11.2609476750,stimulus,
030,16,11.3301774437,tap,rctrl
030,17,12.0109805728,stimulus,
030,17,12.0341795979,tap,rctrl
030,18,12.7610311878,stimulus,
030,18,12.8261255217,tap,rctrl
030,19,13.5110925066,stimulus,
030,19,13.5940898974,tap,rctrl
030,20,14.2611500840,stimulus,
030,20,14.3621530546,tap,lctrl
030,21,15.0112028735,stimulus,
030,21,15.1061089138,tap,lctrl
030,22,15.7612548539,stimulus,
030,22,15.7780589952,tap,lctrl
030,22,16.4900856834,tap,lctrl
030,23,16.5112958960,stimulus,
030,23,17.2501011789,tap,lctrl
030,24,17.2613521622,stimulus,
030,25,18.0114134659,stimulus,
030,25,18.0260619834,tap,lctrl
030,25,18.6820480883,tap,rctrl
030,26,18.7614588178,stimulus,
030,26,19.4100492853,tap,rctrl
030,27,19.5114889728,stimulus,
030,28,20.2615740087,stimulus,
030,28,20.2717093366,tap,rctrl
030,29,21.0116364853,stimulus,
030,29,21.0260546820,tap,rctrl
030,30,21.7616527968,stimulus,
030,30,21.8420434920,tap,rctrl
030,31,22.5117213726,stimulus,
030,31,22.6100560178,tap,rctrl
030,32,23.2617892568,stimulus,
030,32,23.3780285468,tap,rctrl
030,33,24.0118019441,stimulus,
030,33,24.0580160884,tap,lctrl
030,34,24.7618535035,stimulus,
030,34,24.7780225438,tap,lctrl
030,34,25.4340470666,tap,rctrl
030,35,25.5118999953,stimulus,
030,35,26.2419982690,tap,rctrl
030,36,26.2619737471,stimulus,
030,36,26.9860093460,tap,rctrl
030,37,27.0120255320,stimulus,
030,38,27.7621051424,stimulus,
030,38,27.8099709037,tap,lctrl
030,39,28.5121368793,stimulus,
030,39,28.5379593699,tap,lctrl
030,40,29.2621695335,stimulus,
030,40,29.2899561931,tap,lctrl
030,41,30.0122125727,stimulus,
030,41,30.0259607121,tap,lctrl
030,41,30.7619580401,tap,lctrl
030,42,30.7721347934,stimulus,
030,43,31.5221735047,stimulus,
030,43,31.6099066616,tap,lctrl
030,44,32.2722571903,stimulus,
030,44,32.3299732371,tap,rctrl
030,45,33.0223274383,stimulus,
030,45,33.0419129361,tap,rctrl
030,45,33.7619202216,tap,rctrl
030,46,33.7723825376,stimulus,
030,47,34.5224215226,stimulus,
030,47,34.5858774033,tap,rctrl
030,48,35.2724775391,stimulus,
030,48,35.4019187423,tap,rctrl
030,49,36.0225294022,stimulus,
030,49,36.0978970905,tap,lctrl
030,50,36.7725933044,stimulus,
030,50,36.8579197138,tap,lctrl
030,51,37.5226741750,stimulus,
030,51,37.6179012997,tap,lctrl
030,52,38.2727088021,stimulus,
030,52,38.2898281872,tap,lctrl
030,53,39.0227749389,stimulus,
030,53,39.1138509265,tap,lctrl
030,54,39.7728150216,stimulus,
030,54,39.8338626270,tap,lctrl
030,55,40.5228848516,stimulus,
030,55,40.5378421859,tap,rctrl
030,56,41.2729420200,stimulus,
030,56,41.3938513201,tap,rctrl
030,57,42.0229933568,stimulus,
030,57,42.1938457145,tap,rctrl
030,58,42.7730421704,stimulus,
030,58,42.8818206684,tap,lctrl
030,59,43.5230986471,stimulus,
030,59,43.6898048631,tap,lctrl
030,60,44.2731409373,stimulus,
030,60,44.4738135217,tap,lctrl
030,61,45.0232172485,stimulus,
030,61,45.1858260085,tap,lctrl
030,62,52.6022081714,probe1,3
030,62,64.3773241185,probe2,3
030,62,70.2805064640,probe3,3
030,63,71.0542647997,stimulus,
030,63,71.3695301159,tap,lctrl
030,64,71.8043062358,stimulus,
030,64,71.9455662665,tap,lctrl
030,64,72.5535031613,tap,lctrl
030,65,72.5636820048,stimulus,
030,66,73.3137550107,stimulus,
030,66,73.4014746308,tap,lctrl
030,66,74.0255088219,tap,lctrl
030,67,74.0637901160,stimulus,
030,67,74.7694758239,tap,lctrl
030,68,74.8138363852,stimulus,
030,68,75.5294601136,tap,lctrl
030,69,75.5638713612,stimulus,
030,70,76.3139289868,stimulus,
030,70,76.3934903652,tap,rctrl
030,71,77.0640052679,stimulus,
030,71,77.0814965521,tap,rctrl
030,71,77.7854789741,tap,rctrl
030,72,77.8140445626,stimulus,
030,73,78.5640822364,stimulus,
