# {'date': u'2021_okt_10_0919', 'frameRate': 99.783425458850658, 'expName': u'FTRNGT_sleep', u'session': u'training', u'participant': u'027'}
subj,trial,time,stimulus,response
027,1,0.0101467489,stimulus,
027,2,0.7601629209,stimulus,
027,2,0.9264761800,tap,rctrl
027,3,1.5102241508,stimulus,
027,3,1.7104285507,tap,rctrl
027,4,2.2602776425,stimulus,
027,4,2.4624685526,tap,rctrl
027,5,3.0103370318,stimulus,
027,5,3.2064073283,tap,rctrl
027,6,3.7603766350,stimulus,
027,6,4.0463853889,tap,rctrl
027,7,4.5104205659,stimulus,
027,7,4.7984012588,tap,rctrl
027,8,5.2604958738,stimulus,
027,8,5.4943386941,tap,rctrl
027,9,6.0105510947,stimulus,
027,9,6.2703632853,tap,rctrl
027,10,6.7605893957,stimulus,
027,10,6.9823395336,tap,rctrl
027,11,7.5106501594,stimulus,
027,11,7.7343292536,tap,rctrl
027,12,8.2606934317,stimulus,
027,12,8.3903179108,tap,lctrl
027,13,9.0107585803,stimulus,
027,13,9.1342946106,tap,lctrl
027,14,9.7608035939,stimulus,
027,14,9.8542813137,tap,rctrl
027,15,10.5108414859,stimulus,
027,15,10.6862952284,tap,rctrl
027,16,11.2609031458,stimulus,
027,16,11.4942415928,tap,rctrl
027,17,12.0109523398,stimulus,
027,17,12.2942251136,tap,rctrl
027,18,12.7610101502,stimulus,
027,18,13.0461678300,tap,rctrl
027,19,13.5110463189,stimulus,
027,19,13.7501847143,tap,lctrl
027,20,14.2611157832,stimulus,
027,20,14.5901807505,tap,lctrl
027,21,15.0111678253,stimulus,
027,21,15.2701599517,tap,lctrl
027,22,15.7612171546,stimulus,
027,22,16.0061351500,tap,lctrl
027,23,16.5112415851,stimulus,
027,23,16.7181173621,tap,lctrl
027,24,17.2613248958,stimulus,
027,24,17.4380753920,tap,lctrl
027,25,18.0113636900,stimulus,
027,25,18.2061010921,tap,lctrl
027,26,18.7614207876,stimulus,
027,26,18.9420563780,tap,lctrl
027,27,19.5114833167,stimulus,
027,27,19.7020548657,tap,lctrl
027,28,20.2615243876,stimulus,
027,28,20.4300100183,tap,lctrl
027,29,21.0115848144,stimulus,
027,29,21.1980048016,tap,rctrl
027,30,21.7616184929,stimulus,
027,30,21.9819660715,tap,rctrl
027,31,22.5116614434,stimulus,
027,31,22.7260059703,tap,rctrl
027,32,23.2617167516,stimulus,
027,32,23.4699698373,tap,rctrl
027,33,24.0117574946,stimulus,
027,33,24.2379566027,tap,rctrl
027,34,24.7618319664,stimulus,
027,34,24.9338886004,tap,rctrl
027,35,25.5119011841,stimulus,
027,35,25.7339750097,tap,rctrl
027,36,26.2619215635,stimulus,
027,36,26.4458728593,tap,rctrl
027,37,27.0119841378,stimulus,
027,37,27.2138814349,tap,rctrl
027,38,27.7620471511,stimulus,
027,38,27.9258413677,tap,rctrl
027,39,28.5120916444,stimulus,
027,39,28.6458476976,tap,rctrl
027,40,29.2621063698,stimulus,
027,40,29.4058072957,tap,rctrl
027,41,30.0121816957,stimulus,
027,41,30.1737897454,tap,rctrl
027,42,30.7622485375,stimulus,
027,42,31.0777792502,tap,rctrl
027,43,31.5122901557,stimulus,
027,43,31.7977590843,tap,rctrl
027,44,32.2623249439,stimulus,
027,44,32.4857125996,tap,rctrl
027,45,33.0124059840,stimulus,
027,45,33.2297077893,tap,rctrl
027,46,33.7624184268,stimulus,
027,46,33.9896734054,tap,rctrl
027,47,34.5124587908,stimulus,
027,47,34.7497070895,tap,rctrl
027,48,35.2625141351,stimulus,
027,48,35.4696918889,tap,rctrl
027,49,36.0125445956,stimulus,
027,49,36.2296570989,tap,rctrl
027,50,36.7626031699,stimulus,
027,50,36.9336227240,tap,lctrl
027,51,37.5126456302,stimulus,
027,51,37.7336300699,tap,lctrl
027,52,38.2627206733,stimulus,
027,52,38.4616361240,tap,lctrl
027,53,39.0127418828,stimulus,
027,53,39.2216420912,tap,lctrl
027,54,39.7628146283,stimulus,
027,54,39.9015537628,tap,lctrl
027,55,40.5128414407,stimulus,
027,55,40.7178721577,tap,lctrl
027,56,41.2629317889,stimulus,
027,56,41.5175653948,tap,lctrl
027,57,42.0129568570,stimulus,
027,57,42.2375021258,tap,lctrl
027,58,42.7630172779,stimulus,
027,58,42.9894805739,tap,lctrl
027,59,43.5130476632,stimulus,
027,59,43.7494905862,tap,lctrl
027,60,44.2630891310,stimulus,
027,60,44.4534712035,tap,lctrl
027,61,45.0131361897,stimulus,
027,61,45.1654485736,tap,lctrl
027,62,45.7632279965,stimulus,
027,62,45.8854404075,tap,rctrl
027,63,46.5132998578,stimulus,
027,63,46.6854392393,tap,rctrl
027,64,47.2633523119,stimulus,
027,64,47.4373748430,tap,rctrl
027,65,48.0133944474,stimulus,
027,65,48.1653744640,tap,rctrl
027,66,48.7634382550,stimulus,
027,66,48.9333700293,tap,rctrl
027,67,49.5134858129,stimulus,
027,67,49.6133780691,tap,rctrl
027,68,50.2635397316,stimulus,
027,68,50.4133422188,tap,rctrl
027,69,51.0135963330,stimulus,
027,69,51.1653339930,tap,rctrl
027,70,51.7636226823,stimulus,
027,70,51.9173036592,tap,rctrl
027,71,52.5136871903,stimulus,
027,71,52.7012717650,tap,rctrl
027,72,53.2637641132,stimulus,
027,72,53.4212577073,tap,rctrl
027,73,54.0137939571,stimulus,
027,73,54.2452705685,tap,rctrl
027,74,54.7638286191,stimulus,
027,74,54.9972280064,tap,rctrl
027,75,55.5138889226,stimulus,
027,75,55.6932746397,tap,rctrl
027,76,56.2639254251,stimulus,
027,76,56.3811803874,tap,lctrl
027,77,57.0139538285,stimulus,
027,77,57.0374219335,tap,rctrl
027,78,57.7640365497,stimulus,
027,78,57.8851425436,tap,rctrl
027,79,58.5140819784,stimulus,
027,79,58.7331594465,tap,rctrl
027,80,63.9653165922,probe1,2
027,80,70.8303073576,probe2,3
027,80,74.9082681827,probe3,3
