# {'date': u'2021_apr_27_1130', 'frameRate': 99.783832205235811, 'expName': u'FTRNGT_sleep', u'session': u'day1', u'participant': u'015'}
subj,trial,time,stimulus,response
015,1,0.0101633577,stimulus,
015,1,0.5067428849,tap,rctrl
015,2,0.7602071668,stimulus,
015,2,1.0667147650,tap,rctrl
015,3,1.5102572676,stimulus,
015,3,1.5947163173,tap,rctrl
015,4,2.2602916963,stimulus,
015,4,2.3386968091,tap,rctrl
015,5,3.0103414031,stimulus,
015,5,3.1066418491,tap,rctrl
015,5,3.7386446052,tap,lctrl
015,6,3.7603676064,stimulus,
015,7,4.5104648133,stimulus,
015,7,4.6266483684,tap,rctrl
015,8,5.2605077112,stimulus,
015,8,5.4026088330,tap,rctrl
015,9,6.0105553398,stimulus,
015,9,6.0905929548,tap,lctrl
015,10,6.7606175486,stimulus,
015,10,6.8345671699,tap,lctrl
015,11,7.5106890115,stimulus,
015,11,7.6025884255,tap,rctrl
015,12,8.2607278072,stimulus,
015,12,8.3705444699,tap,rctrl
015,13,9.0107921754,stimulus,
015,13,9.1225791015,tap,lctrl
015,14,9.7608553527,stimulus,
015,14,9.8585682255,tap,rctrl
015,15,10.5108926867,stimulus,
015,15,10.6265427810,tap,rctrl
015,15,11.2265053696,tap,lctrl
015,16,11.2609072841,stimulus,
015,16,11.9945016692,tap,lctrl
015,17,12.0109588766,stimulus,
015,18,12.7610238884,stimulus,
015,18,12.7944714964,tap,lctrl
015,18,13.4425012159,tap,lctrl
015,19,13.5110443745,stimulus,
015,19,14.1064394130,tap,rctrl
015,20,14.2610839461,stimulus,
015,21,15.0111616224,stimulus,
015,21,15.1384681740,tap,rctrl
015,22,15.7611956963,stimulus,
015,22,15.9305202025,tap,rctrl
015,23,16.5112643773,stimulus,
015,23,16.5704181080,tap,lctrl
015,24,17.2613391694,stimulus,
015,24,17.2714645066,tap,rctrl
015,25,18.0113861995,stimulus,
015,25,18.1223822215,tap,lctrl
015,26,18.7614450250,stimulus,
015,26,18.9783580607,tap,lctrl
015,27,19.5114935588,stimulus,
015,27,19.6663310819,tap,lctrl
015,28,20.2615846215,stimulus,
015,28,20.3703389610,tap,lctrl
015,29,21.0116299734,stimulus,
015,29,21.0343176990,tap,rctrl
015,30,21.7616651510,stimulus,
015,30,21.7942972297,tap,rctrl
015,31,22.5117114804,stimulus,
015,31,22.5783261316,tap,lctrl
015,31,23.2583220075,tap,rctrl
015,32,23.2685008597,stimulus,
015,33,24.0185692309,stimulus,
015,33,24.1302877759,tap,rctrl
015,34,24.7686365555,stimulus,
015,34,24.8022727054,tap,lctrl
015,35,25.5186766895,stimulus,
015,35,25.6342729198,tap,lctrl
015,36,26.2687117949,stimulus,
015,36,26.4582294394,tap,lctrl
015,37,27.0187375531,stimulus,
015,37,27.2021984696,tap,rctrl
015,38,27.7687904809,stimulus,
015,38,27.8982461747,tap,rctrl
015,39,28.5188522296,stimulus,
015,39,28.6021811495,tap,rctrl
015,39,29.2341701044,tap,lctrl
015,40,29.2688791277,stimulus,
015,40,29.9781446263,tap,rctrl
015,41,30.0189405576,stimulus,
015,41,30.7221654664,tap,lctrl
015,42,30.7689818224,stimulus,
015,42,31.5061694092,tap,rctrl
015,43,31.5190393907,stimulus,
015,43,32.2661401640,tap,lctrl
015,44,32.2763086646,stimulus,
015,45,33.0263990024,stimulus,
015,45,33.1861137016,tap,rctrl
015,46,33.7764290853,stimulus,
015,46,33.9220494851,tap,rctrl
015,47,34.5264919589,stimulus,
015,47,34.7060572654,tap,rctrl
015,48,35.2765395905,stimulus,
015,48,35.4100631296,tap,rctrl
015,49,36.0265861153,stimulus,
015,49,36.1780457451,tap,rctrl
015,50,36.7766564203,stimulus,
015,50,36.9140157296,tap,rctrl
015,51,37.5266989633,stimulus,
015,51,37.5539862086,tap,lctrl
015,52,38.2767315184,stimulus,
015,52,38.3059917999,tap,lctrl
015,53,39.0267868101,stimulus,
015,53,39.1059777833,tap,lctrl
015,54,39.7768248478,stimulus,
015,54,39.8179531568,tap,lctrl
015,54,40.4739350896,tap,rctrl
015,55,40.5268636795,stimulus,
015,55,41.2419493618,tap,rctrl
015,56,41.2769686878,stimulus,
015,56,42.0099230180,tap,lctrl
015,57,42.0269822267,stimulus,
