# {'date': u'2022_feb_04_1100', 'frameRate': 99.783164439252118, 'expName': u'FTRNGT_sleep', u'session': u'training', u'participant': u'025'}
subj,trial,time,stimulus,response
025,1,0.0101306063,stimulus,
025,1,0.4497138456,tap,rctrl
025,2,0.7601703432,stimulus,
025,2,0.9616584169,tap,rctrl
025,3,1.5102335416,stimulus,
025,3,1.6016301560,tap,lctrl
025,4,2.2602655523,stimulus,
025,4,2.3776771096,tap,rctrl
025,5,3.0103178636,stimulus,
025,5,3.0816632628,tap,lctrl
025,6,3.7603412790,stimulus,
025,6,3.7856084691,tap,lctrl
025,7,4.5103702822,stimulus,
025,7,4.5205021486,tap,lctrl
025,7,5.1856006286,tap,rctrl
025,8,5.2604635945,stimulus,
025,9,6.0105600976,stimulus,
025,9,6.3055676906,tap,lctrl
025,10,6.7605844543,stimulus,
025,10,6.9375803143,tap,rctrl
025,11,7.5106260138,stimulus,
025,11,7.6655772738,tap,rctrl
025,12,8.2606935339,stimulus,
025,12,8.4175553346,tap,rctrl
025,13,9.0107404738,stimulus,
025,13,9.0335111578,tap,lctrl
025,14,9.7607959700,stimulus,
025,14,9.8015390629,tap,rctrl
025,14,10.4815173029,tap,lctrl
025,15,10.5108354273,stimulus,
025,15,11.1775146387,tap,rctrl
025,16,11.2608741567,stimulus,
025,16,11.8255498498,tap,lctrl
025,17,12.0109499504,stimulus,
025,17,12.5214895623,tap,rctrl
025,18,12.7609976301,stimulus,
025,18,13.2814663622,tap,rctrl
025,19,13.5110643352,stimulus,
025,19,14.0254649650,tap,rctrl
025,20,14.2611214824,stimulus,
025,20,14.7454399466,tap,rctrl
025,21,15.0114219318,stimulus,
025,21,15.7374372236,tap,lctrl
025,22,15.7612313169,stimulus,
025,23,16.5112746839,stimulus,
025,23,16.5293860535,tap,lctrl
025,23,17.2093736347,tap,rctrl
025,24,17.2613251756,stimulus,
025,24,17.9213649057,tap,lctrl
025,25,18.0113548135,stimulus,
025,25,18.6894176286,tap,lctrl
025,26,18.7613996361,stimulus,
025,26,19.3853453953,tap,rctrl
025,27,19.5114527924,stimulus,
025,27,20.0332998857,tap,lctrl
025,28,20.2614978707,stimulus,
025,28,20.7853154378,tap,lctrl
025,29,21.0115597006,stimulus,
025,29,21.5453009684,tap,lctrl
025,30,21.7616137021,stimulus,
025,30,22.2572941161,tap,rctrl
025,31,22.5116447685,stimulus,
025,31,22.9452745387,tap,rctrl
025,32,23.2616951820,stimulus,
025,32,23.7532939584,tap,lctrl
025,33,24.0117352829,stimulus,
025,33,24.4972190373,tap,rctrl
025,34,24.7618099638,stimulus,
025,34,25.2892290995,tap,lctrl
025,35,25.5118358994,stimulus,
025,35,26.1292388618,tap,lctrl
025,36,26.2618726710,stimulus,
025,36,26.8492416957,tap,lctrl
025,37,27.0119431384,stimulus,
025,37,27.6332207997,tap,rctrl
025,38,27.7619839731,stimulus,
025,38,28.2651762723,tap,lctrl
025,39,28.5120168891,stimulus,
025,39,29.0411353353,tap,rctrl
025,40,29.2620878438,stimulus,
025,40,29.8491543520,tap,rctrl
025,41,30.0121308258,stimulus,
025,41,30.5771401627,tap,rctrl
025,42,30.7621776905,stimulus,
025,42,31.2171186086,tap,lctrl
025,43,31.5122157613,stimulus,
025,43,31.9770752313,tap,rctrl
025,44,32.2622575915,stimulus,
025,44,32.7611021993,tap,lctrl
025,45,33.0123110727,stimulus,
025,45,33.5530535104,tap,lctrl
025,46,33.7623690771,stimulus,
025,46,34.2250922948,tap,lctrl
025,47,34.5124220199,stimulus,
025,47,34.9530528908,tap,rctrl
025,48,35.2624875881,stimulus,
025,48,35.7210137081,tap,lctrl
025,49,36.0125273672,stimulus,
025,49,36.6490325646,tap,rctrl
025,50,36.7625895701,stimulus,
025,50,37.3210054612,tap,rctrl
025,51,37.5126467384,stimulus,
025,51,38.0809741559,tap,lctrl
025,52,38.2626980572,stimulus,
025,52,38.7689901479,tap,rctrl
025,53,39.0127691892,stimulus,
025,53,39.4649589337,tap,lctrl
025,54,39.7627740725,stimulus,
025,54,40.2409547361,tap,lctrl
025,55,40.5128305792,stimulus,
025,55,41.0489160213,tap,rctrl
025,56,41.2628814017,stimulus,
025,56,41.6809291442,tap,rctrl
025,57,42.0129607532,stimulus,
025,57,42.5449344258,tap,rctrl
025,58,42.7630072510,stimulus,
025,58,43.2248916345,tap,rctrl
025,59,43.5130381851,stimulus,
025,59,44.0010190953,tap,rctrl
025,60,44.2631130374,stimulus,
025,60,44.7929097545,tap,rctrl
025,61,45.0131773666,stimulus,
025,61,45.6568434400,tap,lctrl
025,62,45.7632260959,stimulus,
025,62,46.3368399084,tap,rctrl
025,63,46.5132729516,stimulus,
025,63,47.0888279932,tap,lctrl
025,64,47.2633017594,stimulus,
025,64,47.8487865918,tap,lctrl
025,65,48.0133343987,stimulus,
025,65,48.5527873793,tap,lctrl
025,66,48.7634005744,stimulus,
025,66,49.3367851568,tap,lctrl
025,67,49.5134339235,stimulus,
025,67,50.0247420669,tap,rctrl
025,68,50.2634811912,stimulus,
025,68,50.8487403514,tap,rctrl
025,69,51.0135485579,stimulus,
025,69,51.5287295897,tap,lctrl
025,70,51.7636169502,stimulus,
025,70,52.3447257608,tap,lctrl
025,71,52.5136606660,stimulus,
025,71,53.0167122331,tap,rctrl
025,72,53.2637071367,stimulus,
025,72,53.7766814331,tap,rctrl
025,73,54.0137628314,stimulus,
025,73,54.5366808372,tap,rctrl
025,74,54.7638322612,stimulus,
025,74,55.4886610269,tap,lctrl
025,75,55.5138509278,stimulus,
025,76,56.2639198915,stimulus,
025,76,56.2806456999,tap,rctrl
025,76,56.9928139311,tap,lctrl
025,77,57.0139943257,stimulus,
025,77,57.7445840758,tap,rctrl
025,78,57.7640358792,stimulus,
025,78,58.4726020485,tap,lctrl
025,79,58.5140720854,stimulus,
025,80,63.7546721916,probe1,3
025,80,68.5455326118,probe2,3
025,80,75.7005825381,probe3,3
