# {'date': u'2021_okt_10_1136', 'frameRate': 99.783452408308648, 'expName': u'FTRNGT_sleep', u'session': u'day2', u'participant': u'026'}
subj,trial,time,stimulus,response
026,1,0.0101730131,stimulus,
026,1,0.4942780979,tap,rctrl
026,2,0.7602079548,stimulus,
026,2,1.0942455644,tap,lctrl
026,3,1.5102641231,stimulus,
026,3,1.8222491463,tap,rctrl
026,4,2.2603588802,stimulus,
026,4,2.5742729229,tap,lctrl
026,5,3.0103715064,stimulus,
026,5,3.2862328978,tap,lctrl
026,6,3.7604295393,stimulus,
026,6,3.9821553499,tap,rctrl
026,7,4.5104813889,stimulus,
026,7,4.7101760984,tap,lctrl
026,8,5.2605499570,stimulus,
026,8,5.4061863203,tap,rctrl
026,9,6.0105936474,stimulus,
026,9,6.1901773731,tap,lctrl
026,10,6.7606470789,stimulus,
026,10,6.8541193612,tap,lctrl
026,11,7.5107212950,stimulus,
026,11,7.6221441861,tap,lctrl
026,12,8.2607553434,stimulus,
026,12,8.3900885162,tap,rctrl
026,13,9.0107896083,stimulus,
026,13,9.2300834997,tap,lctrl
026,14,9.7608532292,stimulus,
026,14,9.9580505590,tap,rctrl
026,15,10.5109009465,stimulus,
026,15,10.6700042182,tap,lctrl
026,16,11.2609707146,stimulus,
026,16,11.4619932268,tap,lctrl
026,17,12.0109821619,stimulus,
026,17,12.3580300081,tap,rctrl
026,18,12.7610462067,stimulus,
026,18,12.8701199232,tap,lctrl
026,19,13.5111718144,stimulus,
026,19,13.6619592742,tap,rctrl
026,20,14.2611791415,stimulus,
026,20,14.4379795376,tap,lctrl
026,21,15.0112136410,stimulus,
026,21,15.2139403765,tap,rctrl
026,22,15.7612565374,stimulus,
026,22,15.8859189513,tap,lctrl
026,23,16.5113132530,stimulus,
026,23,16.6779100952,tap,rctrl
026,24,17.2613534637,stimulus,
026,24,17.3818738346,tap,lctrl
026,25,18.0114199597,stimulus,
026,25,18.0698448684,tap,rctrl
026,26,18.7614723055,stimulus,
026,26,18.7898234514,tap,rctrl
026,27,19.5115132530,stimulus,
026,27,19.5498417432,tap,rctrl
026,27,20.2538289860,tap,lctrl
026,28,20.2640059359,stimulus,
026,29,21.0140817099,stimulus,
026,29,21.1898056583,tap,rctrl
026,30,21.7641313911,stimulus,
026,30,21.9337929535,tap,lctrl
026,31,22.5141829880,stimulus,
026,31,22.6057384131,tap,lctrl
