# {'date': u'2021_sep_23_1137', 'frameRate': 99.785041995679649, 'expName': u'FTRNGT_sleep', u'session': u'day1', u'participant': u'028'}
subj,trial,time,stimulus,response
028,1,0.0101715802,stimulus,
028,1,0.3834705731,tap,rctrl
028,2,0.7601945444,stimulus,
028,2,1.0714046474,tap,rctrl
028,3,1.5102709516,stimulus,
028,3,1.6233451964,tap,rctrl
028,4,2.2603028782,stimulus,
028,4,2.5193639240,tap,rctrl
028,5,3.0103361521,stimulus,
028,5,3.2713884985,tap,rctrl
028,6,3.7603872393,stimulus,
028,6,3.9273515714,tap,lctrl
028,7,4.5104369761,stimulus,
028,7,4.7273168604,tap,lctrl
028,8,5.2605274042,stimulus,
028,8,5.3593373426,tap,rctrl
028,9,6.0105451986,stimulus,
028,9,6.1032926227,tap,lctrl
028,10,6.7606098345,stimulus,
028,10,6.8152577647,tap,rctrl
028,11,7.5106457429,stimulus,
028,11,7.6312837759,tap,lctrl
028,12,8.2607122314,stimulus,
028,12,8.3512668236,tap,lctrl
028,13,9.0107541669,stimulus,
028,13,9.0632149463,tap,lctrl
028,14,9.7607981083,stimulus,
028,14,9.7912692554,tap,rctrl
028,15,10.5108460617,stimulus,
028,15,10.5512229668,tap,rctrl
028,16,11.2608740454,stimulus,
028,16,11.3192511426,tap,lctrl
028,17,12.0109250424,stimulus,
028,17,12.2151838623,tap,lctrl
028,18,12.7609494443,stimulus,
028,18,12.8792015231,tap,lctrl
028,19,13.5109982849,stimulus,
028,19,13.5591315081,tap,rctrl
028,20,14.2610685688,stimulus,
028,20,14.3031818065,tap,rctrl
028,21,15.0111256650,stimulus,
028,21,15.0212401842,tap,rctrl
028,22,15.7611814228,stimulus,
028,22,15.8391122860,tap,lctrl
028,23,16.5112361912,stimulus,
028,23,16.5271531589,tap,lctrl
028,24,17.2612962647,stimulus,
028,24,17.2871125395,tap,rctrl
028,24,17.9670918622,tap,lctrl
028,25,18.0113245101,stimulus,
028,25,18.7190827830,tap,lctrl
028,26,18.7613671463,stimulus,
028,27,19.5114305040,stimulus,
028,27,19.6070775088,tap,rctrl
028,27,20.2470392420,tap,rctrl
028,28,20.2614539585,stimulus,
028,28,20.9910458237,tap,rctrl
028,29,21.0115163749,stimulus,
028,29,21.6470163882,tap,lctrl
028,30,21.7615695823,stimulus,
028,31,22.5116394964,stimulus,
028,31,22.6870107337,tap,lctrl
028,32,23.2616784544,stimulus,
028,32,23.4229807813,tap,lctrl
028,33,24.0117632194,stimulus,
028,33,24.0949543035,tap,rctrl
028,34,24.7617919430,stimulus,
028,34,24.8469205059,tap,rctrl
028,34,25.4869527735,tap,lctrl
028,35,25.5118268830,stimulus,
028,36,26.2619031729,stimulus,
028,36,26.2869224354,tap,lctrl
028,37,27.0119440858,stimulus,
028,37,27.0229035295,tap,rctrl
028,38,27.7620160930,stimulus,
028,38,27.8549193918,tap,rctrl
028,39,28.5120465880,stimulus,
028,39,28.6069079758,tap,lctrl
028,39,29.2469095823,tap,lctrl
028,40,29.2621085052,stimulus,
028,41,30.0121851920,stimulus,
028,41,30.0388593294,tap,rctrl
028,41,30.7588487710,tap,rctrl
028,42,30.7690189738,stimulus,
028,43,31.5190820277,stimulus,
028,43,31.5668305642,tap,rctrl
028,44,32.2691449674,stimulus,
028,44,32.3427984572,tap,rctrl
028,45,33.0191574596,stimulus,
028,45,33.0787725378,tap,lctrl
028,46,33.7692245917,stimulus,
028,46,33.8387854455,tap,lctrl
028,47,34.5192604551,stimulus,
028,47,34.5667701495,tap,rctrl
028,48,35.2693038943,stimulus,
028,48,35.3347489845,tap,lctrl
028,49,36.0193520522,stimulus,
028,49,36.0787465408,tap,rctrl
028,50,36.7694100175,stimulus,
028,50,36.8387419389,tap,lctrl
028,50,37.4947019321,tap,lctrl
028,51,37.5194464252,stimulus,
028,52,38.2695343660,stimulus,
028,52,38.3507070521,tap,lctrl
028,53,39.0195872247,stimulus,
028,53,39.0626854210,tap,lctrl
028,53,39.7586752291,tap,lctrl
028,54,39.7696177287,stimulus,
028,55,40.5196940697,stimulus,
028,55,40.5586521931,tap,rctrl
028,56,41.2697401825,stimulus,
028,56,41.3586647205,tap,rctrl
028,57,42.0197854954,stimulus,
028,57,42.1346242317,tap,rctrl
028,58,42.7698660288,stimulus,
028,58,42.8386061834,tap,lctrl
028,59,43.5198839766,stimulus,
028,59,43.6066358328,tap,lctrl
028,60,44.2699485854,stimulus,
028,60,44.4466291923,tap,lctrl
028,61,45.0199884186,stimulus,
028,61,45.1025716008,tap,lctrl
028,62,45.7700436712,stimulus,
028,62,45.8385583189,tap,lctrl
028,63,46.5201126048,stimulus,
028,63,46.5425664357,tap,lctrl
028,64,47.2701802301,stimulus,
028,64,47.3665276619,tap,rctrl
028,65,48.0202070800,stimulus,
028,65,48.1105351729,tap,rctrl
028,66,48.7702650183,stimulus,
028,66,48.8785738388,tap,rctrl
028,67,49.5203062410,stimulus,
028,67,49.6305034732,tap,rctrl
028,68,50.2703456832,stimulus,
028,68,50.3504609453,tap,lctrl
028,69,51.0204202829,stimulus,
028,69,51.1584254755,tap,rctrl
028,70,51.7704894420,stimulus,
028,70,51.9344549046,tap,lctrl
028,71,52.5205286316,stimulus,
028,71,52.6304571636,tap,rctrl
028,72,53.2705757971,stimulus,
028,72,53.3424027119,tap,lctrl
028,72,53.9904355531,tap,lctrl
028,73,59.3358964490,probe1,3
028,73,71.3218375699,probe2,0
028,73,78.4876219984,probe3,3
028,74,79.2604280254,stimulus,
028,74,79.7179622003,tap,rctrl
028,75,80.0104404815,stimulus,
028,75,80.3978930695,tap,lctrl
028,76,80.7604976769,stimulus,
028,76,81.0459068854,tap,lctrl
028,77,81.5105581054,stimulus,
028,77,81.7898702195,tap,rctrl
028,78,82.2605742517,stimulus,
028,78,82.5259000619,tap,rctrl
028,79,83.0106270261,stimulus,
028,79,83.2298480170,tap,rctrl
028,80,83.7606767990,stimulus,
028,80,83.8698333860,tap,lctrl
028,81,84.5107394139,stimulus,
028,81,84.5658633590,tap,lctrl
028,82,85.2608201548,stimulus,
028,82,85.3577990041,tap,rctrl
028,83,86.0108544182,stimulus,
028,83,86.1418104115,tap,rctrl
028,84,86.7609160166,stimulus,
028,84,86.8618008786,tap,rctrl
028,84,87.4377967837,tap,lctrl
028,85,87.5109501927,stimulus,
028,85,88.2137462950,tap,lctrl
028,86,88.2609904620,stimulus,
028,87,89.0110823276,stimulus,
028,87,89.1257775861,tap,lctrl
028,88,89.7611384493,stimulus,
028,88,89.8617619223,tap,lctrl
028,89,90.5111878734,stimulus,
028,89,90.5737234824,tap,rctrl
028,90,91.2612378869,stimulus,
028,90,91.2937026655,tap,lctrl
028,91,92.0112925531,stimulus,
028,91,92.0217367132,tap,rctrl
028,91,92.7096642011,tap,lctrl
028,92,92.7613080227,stimulus,
028,92,93.4857298342,tap,rctrl
028,93,93.5113783096,stimulus,
028,93,94.2216333414,tap,rctrl
028,94,94.2614226992,stimulus,
028,95,95.0115150520,stimulus,
028,95,95.0615923013,tap,lctrl
028,96,95.7615191744,stimulus,
028,96,95.7716549866,tap,lctrl
028,97,96.5116067875,stimulus,
028,97,96.5415871740,tap,rctrl
028,97,97.2375850000,tap,rctrl
028,98,97.2616345787,stimulus,
028,98,97.9576133223,tap,lctrl
028,99,98.0116736931,stimulus,
028,100,98.7617592972,stimulus,
028,100,98.8535614162,tap,lctrl
028,101,99.5118337134,stimulus,
028,101,99.6055250893,tap,rctrl
028,102,100.2618724158,stimulus,
028,102,100.3015062027,tap,lctrl
028,103,101.0119085168,stimulus,
028,103,101.0454696421,tap,rctrl
028,104,101.7619949689,stimulus,
028,104,101.7735197286,tap,lctrl
028,105,102.5120504440,stimulus,
028,105,102.5334897918,tap,rctrl
028,106,103.2620808007,stimulus,
028,106,103.2854345117,tap,lctrl
028,106,103.9895693185,tap,lctrl
028,107,104.0121028627,stimulus,
028,108,104.7621631768,stimulus,
028,108,104.7894285818,tap,lctrl
028,108,105.4774368446,tap,rctrl
