# {'date': u'2021_mar_21_0944', 'frameRate': 99.783903077667063, 'expName': u'FTRNGT_sleep', u'session': u'day2', u'participant': u'010'}
subj,trial,time,stimulus,response
010,1,0.0101824284,stimulus,
010,1,0.4003197868,tap,rctrl
010,2,0.7601969263,stimulus,
010,2,0.9683059781,tap,rctrl
010,3,1.5102580315,stimulus,
010,3,1.6482479560,tap,lctrl
010,4,2.2603229984,stimulus,
010,4,2.3123038939,tap,rctrl
010,5,3.0103589218,stimulus,
010,5,3.1042630476,tap,lctrl
010,6,3.7604090646,stimulus,
010,6,3.8403834579,tap,rctrl
010,7,4.5104624977,stimulus,
010,7,4.6562511736,tap,lctrl
010,8,5.2605154616,stimulus,
010,8,5.4322853702,tap,rctrl
010,9,6.0105755623,stimulus,
010,9,6.2082240725,tap,lctrl
010,10,6.7606016932,stimulus,
010,10,6.9842404346,tap,rctrl
010,11,7.5106553278,stimulus,
010,11,7.6482079188,tap,lctrl
010,12,8.2607000451,stimulus,
010,12,8.4002402877,tap,rctrl
010,13,9.0107748585,stimulus,
010,13,9.0481880572,tap,rctrl
010,14,9.7608201262,stimulus,
010,14,9.8402397790,tap,rctrl
010,14,10.4882130070,tap,lctrl
010,15,10.5108687202,stimulus,
010,15,11.2401569944,tap,lctrl
010,16,11.2608777625,stimulus,
010,17,12.0109625127,stimulus,
010,17,12.0211069774,tap,lctrl
010,18,12.7610011699,stimulus,
010,18,12.8961841560,tap,lctrl
010,19,13.5110568857,stimulus,
010,19,13.7521664513,tap,lctrl
010,20,14.2610935790,stimulus,
010,20,14.4963204390,tap,lctrl
010,21,15.0111583985,stimulus,
010,21,15.2001666150,tap,rctrl
010,22,15.7612034376,stimulus,
010,22,15.9601463663,tap,rctrl
010,23,16.5112523534,stimulus,
010,23,16.6801426443,tap,rctrl
010,24,17.2612972211,stimulus,
010,24,17.5042646193,tap,rctrl
010,25,18.0113271926,stimulus,
010,25,18.1761036936,tap,rctrl
010,26,18.7614064421,stimulus,
010,26,18.8721315453,tap,rctrl
010,27,19.5114379354,stimulus,
010,27,19.6001161920,tap,rctrl
010,28,20.2615182766,stimulus,
010,28,20.4561057473,tap,rctrl
010,29,21.0115878840,stimulus,
010,29,21.1360988468,tap,rctrl
010,30,21.7616393532,stimulus,
010,30,21.8400374495,tap,lctrl
010,31,22.5116579594,stimulus,
010,31,22.5600522507,tap,rctrl
010,32,23.2617066586,stimulus,
010,32,23.6960714450,tap,lctrl
010,33,24.0117608436,stimulus,
010,33,24.3282577544,tap,lctrl
010,34,24.7618056270,stimulus,
010,34,24.8800339732,tap,lctrl
010,35,25.5118681067,stimulus,
010,35,25.6480581170,tap,lctrl
010,36,26.2619192631,stimulus,
010,36,26.3360443130,tap,rctrl
010,37,27.0119861698,stimulus,
010,37,27.1680638541,tap,lctrl
010,38,27.7620262645,stimulus,
010,38,27.7760039970,tap,rctrl
010,39,28.5120864074,stimulus,
010,39,28.5920264158,tap,lctrl
010,39,29.2239965637,tap,rctrl
010,40,29.2621261262,stimulus,
010,41,30.0121825217,stimulus,
010,41,30.1120270310,tap,lctrl
010,42,30.7622286465,stimulus,
010,42,30.7839839305,tap,rctrl
010,43,31.5122735563,stimulus,
010,43,31.5999634652,tap,rctrl
010,44,32.2623658042,stimulus,
010,44,32.3040160433,tap,lctrl
010,45,33.0123794600,stimulus,
010,45,33.0879462572,tap,rctrl
010,45,33.7279784517,tap,lctrl
010,46,33.7624084421,stimulus,
010,47,34.5124943321,stimulus,
010,47,34.5600001731,tap,rctrl
010,48,35.2625185262,stimulus,
010,48,35.3439721793,tap,rctrl
010,49,36.0125499323,stimulus,
010,49,36.0559329790,tap,rctrl
010,50,36.7625885955,stimulus,
010,50,36.8239495229,tap,rctrl
010,51,37.5126418331,stimulus,
010,51,37.6561167625,tap,rctrl
010,52,38.2627166977,stimulus,
010,52,38.3518758815,tap,rctrl
010,53,39.0127418061,stimulus,
010,53,39.0558830042,tap,lctrl
010,54,39.7627652904,stimulus,
010,54,39.7729057791,tap,rctrl
010,55,40.5128356467,stimulus,
010,55,40.5358901341,tap,lctrl
010,55,41.1918939021,tap,rctrl
010,56,41.2628765715,stimulus,
010,57,42.0129235866,stimulus,
010,57,42.0638567121,tap,lctrl
010,58,42.7629715279,stimulus,
010,58,42.8398413090,tap,rctrl
010,59,43.5130310993,stimulus,
010,59,43.5678332909,tap,lctrl
010,60,49.4646261090,probe1,1
010,60,55.1969176248,probe2,1
010,60,59.2866673948,probe3,1
010,61,60.0594815812,stimulus,
010,61,60.0696215346,tap,rctrl
010,62,60.8095224970,stimulus,
010,62,60.8476825917,tap,rctrl
010,63,61.5595616083,stimulus,
010,63,61.6076378499,tap,rctrl
010,64,62.3096051587,stimulus,
010,64,62.4637061989,tap,lctrl
010,65,63.0596828082,stimulus,
010,65,63.0796372969,tap,rctrl
010,66,63.8097300338,stimulus,
010,66,63.9276723872,tap,lctrl
010,67,64.5597628715,stimulus,
010,67,64.6477263281,tap,rctrl
010,68,65.3098097482,stimulus,
010,68,65.3435693866,tap,lctrl
010,69,66.0598934277,stimulus,
010,69,66.0796146302,tap,rctrl
010,69,66.7756176128,tap,lctrl
010,70,66.8099325361,stimulus,
010,70,67.5276040872,tap,rctrl
010,71,67.5599592204,stimulus,
010,72,68.3100028580,stimulus,
010,72,68.3275680788,tap,lctrl
010,72,68.8795802454,tap,rctrl
010,73,69.0600666970,stimulus,
010,73,69.7116033985,tap,lctrl
010,74,69.8101314323,stimulus,
010,74,70.4475604530,tap,rctrl
010,75,70.5602035991,stimulus,
010,76,71.3102596788,stimulus,
010,76,71.3203703722,tap,lctrl
010,76,72.0315393648,tap,rctrl
010,77,72.0602961495,stimulus,
010,78,72.8103290083,stimulus,
010,78,72.8635689900,tap,lctrl
010,79,73.5604067269,stimulus,
010,79,73.6075480462,tap,rctrl
010,80,74.3104439646,stimulus,
010,80,74.4155353657,tap,lctrl
010,81,75.0605356140,stimulus,
010,81,75.1435578829,tap,rctrl
010,82,75.8105775494,stimulus,
010,82,75.8955116476,tap,lctrl
010,83,76.5606172171,stimulus,
010,83,76.5707345541,tap,rctrl
010,84,77.3106930140,stimulus,
010,84,77.3274926952,tap,rctrl
010,85,78.0607261825,stimulus,
010,85,78.1595060167,tap,rctrl
010,86,78.8107543074,stimulus,
010,86,78.9194901410,tap,rctrl
010,87,79.5608270276,stimulus,
010,87,79.6794988877,tap,rctrl
010,88,80.3109046380,stimulus,
010,88,80.4474915639,tap,lctrl
010,89,81.0609725552,stimulus,
010,89,81.1434531452,tap,lctrl
010,90,81.8110300965,stimulus,
010,90,81.9194391526,tap,lctrl
010,91,82.5610547357,stimulus,
010,91,82.6154481652,tap,lctrl
010,92,83.3111019673,stimulus,
010,92,83.3674296531,tap,rctrl
010,93,84.0611577402,stimulus,
010,93,84.1194423770,tap,lctrl
010,93,84.7914653544,tap,rctrl
010,94,84.8111989959,stimulus,
010,95,85.5612689582,stimulus,
010,95,85.5993985568,tap,rctrl
010,95,86.3034254809,tap,lctrl
010,96,86.3136052356,stimulus,
010,97,87.0636767889,stimulus,
010,97,87.1033766304,tap,rctrl
010,98,87.8137034732,stimulus,
010,98,87.9353908361,tap,rctrl
010,99,88.5637519590,stimulus,
010,99,88.7193800602,tap,rctrl
010,100,89.3138074101,stimulus,
010,100,89.3913566829,tap,lctrl
010,101,90.0638654206,stimulus,
010,101,90.0953670266,tap,rctrl
010,102,90.8138912026,stimulus,
010,102,90.9273590098,tap,lctrl
010,103,91.5639548341,stimulus,
010,103,91.6154124567,tap,rctrl
010,104,92.3139845500,stimulus,
010,104,92.3913227380,tap,lctrl
010,105,93.0640516251,stimulus,
010,105,93.1433696513,tap,rctrl
010,106,93.8141111183,stimulus,
010,106,93.9113250976,tap,lctrl
010,107,94.5641510537,stimulus,
010,107,94.6314259887,tap,rctrl
010,108,95.3142174010,stimulus,
010,108,95.3832989388,tap,rctrl
010,109,96.0642531259,stimulus,
010,109,96.1113394619,tap,rctrl
010,110,96.8142803365,stimulus,
010,110,96.8314438327,tap,rctrl
010,111,97.5643601755,stimulus,
010,111,97.5993020915,tap,rctrl
010,112,98.3144161830,stimulus,
010,112,98.4793126925,tap,rctrl
010,113,99.0644655409,stimulus,
010,113,99.1352715945,tap,rctrl
010,114,99.8145175845,stimulus,
010,114,99.8712682489,tap,rctrl
010,115,100.5645814716,stimulus,
010,115,100.5832706154,tap,rctrl
010,116,101.3146164536,stimulus,
010,116,101.3672322456,tap,rctrl
010,117,102.0646745634,stimulus,
010,117,102.2392272510,tap,rctrl
010,118,102.8147440024,stimulus,
010,118,102.9512554490,tap,rctrl
010,119,103.5647705995,stimulus,
010,119,103.5832158826,tap,rctrl
010,120,104.3148323573,stimulus,
010,120,104.3831926290,tap,rctrl
010,121,105.0648684281,stimulus,
010,121,105.1032263324,tap,rctrl
010,121,105.4872096391,tap,rctrl
010,122,105.8149059604,stimulus,
010,122,105.8551612131,tap,lctrl
