# {'date': u'2021_mai_03_1125', 'frameRate': 99.785159770364189, 'expName': u'FTRNGT_sleep', u'session': u'day1', u'participant': u'022'}
subj,trial,time,stimulus,response
022,1,0.0101732642,stimulus,
022,1,0.2930181805,tap,rctrl
022,2,0.7602030195,stimulus,
022,2,0.8129429963,tap,rctrl
022,3,1.5102556675,stimulus,
022,3,1.5969250508,tap,rctrl
022,4,2.2603065111,stimulus,
022,4,2.2928868518,tap,rctrl
022,5,3.0103472226,stimulus,
022,5,3.0369143481,tap,rctrl
022,5,3.7489053447,tap,rctrl
022,6,3.7603877266,stimulus,
022,6,4.5088682189,tap,lctrl
022,7,4.5190876626,stimulus,
022,8,5.2691732152,stimulus,
022,8,5.2848146927,tap,lctrl
022,8,6.0128334081,tap,lctrl
022,9,6.0230257756,stimulus,
022,10,6.7730783786,stimulus,
022,10,6.8207930859,tap,lctrl
022,10,7.5007472969,tap,rctrl
022,11,7.5231410294,stimulus,
022,11,8.2447262409,tap,rctrl
022,12,8.2731719246,stimulus,
022,12,8.9087399373,tap,rctrl
022,13,9.0232499134,stimulus,
022,13,9.6446928461,tap,rctrl
022,14,9.7732922369,stimulus,
022,14,10.4207201903,tap,rctrl
022,15,10.5233622320,stimulus,
022,16,11.2734098275,stimulus,
022,16,11.3246887650,tap,rctrl
022,17,12.0234658078,stimulus,
022,17,12.0335937737,tap,rctrl
022,18,12.7735567528,stimulus,
022,18,12.7966201220,tap,rctrl
022,19,13.5236086159,stimulus,
022,19,13.6285761114,tap,rctrl
022,19,14.2605473201,tap,rctrl
022,20,14.2736476132,stimulus,
022,20,14.9325393955,tap,lctrl
022,21,15.0236970041,stimulus,
022,21,15.7325666662,tap,lctrl
022,22,15.7737530416,stimulus,
022,22,16.4844956078,tap,rctrl
022,23,16.5237868570,stimulus,
022,23,17.2444821237,tap,rctrl
022,24,17.2738151537,stimulus,
022,24,17.9004642392,tap,rctrl
022,25,18.0238969139,stimulus,
022,25,18.7244690610,tap,lctrl
022,26,18.7739356796,stimulus,
022,26,19.5164221293,tap,rctrl
022,27,19.5265983889,stimulus,
022,27,20.2284453086,tap,lctrl
022,28,20.2766638066,stimulus,
022,29,21.0267339189,stimulus,
022,29,21.1004019965,tap,rctrl
022,29,21.7723659311,tap,lctrl
022,30,21.7825531499,stimulus,
022,30,22.5163443668,tap,lctrl
022,31,22.5325951215,stimulus,
022,31,23.2763291474,tap,lctrl
022,32,23.2865147421,stimulus,
022,32,23.9963047062,tap,rctrl
022,33,24.0365588159,stimulus,
022,33,24.6762703426,tap,lctrl
022,34,24.7866087242,stimulus,
022,35,25.5366751795,stimulus,
022,35,25.5467910073,tap,lctrl
022,35,26.2442547640,tap,lctrl
022,36,26.2867150128,stimulus,
022,36,26.9402332564,tap,rctrl
022,37,27.0367551047,stimulus,
022,37,27.7242377947,tap,lctrl
022,38,27.7868121677,stimulus,
022,38,28.5001859827,tap,lctrl
022,39,28.5368799343,stimulus,
022,39,29.1641354368,tap,lctrl
022,40,29.2869078791,stimulus,
022,41,30.0369704879,stimulus,
