# {'date': u'2022_mai_06_0926', 'frameRate': 99.784771990569382, 'expName': u'FTRNGT_sleep', u'session': u'day2', u'participant': u'034'}
subj,trial,time,stimulus,response
034,1,0.0101637112,stimulus,
034,2,0.7601896963,stimulus,
034,2,0.8394127148,tap,rctrl
034,3,1.5102337716,stimulus,
034,3,1.5513805338,tap,rctrl
034,4,2.2602815972,stimulus,
034,4,2.3193924516,tap,lctrl
034,5,3.0103410467,stimulus,
034,5,3.1673759981,tap,lctrl
034,6,3.7603913354,stimulus,
034,6,3.8633875932,tap,rctrl
034,7,4.5104605352,stimulus,
034,7,4.5513348788,tap,rctrl
034,7,5.1993395240,tap,rctrl
034,8,5.2604802558,stimulus,
034,9,6.0105482827,stimulus,
034,9,6.0473217291,tap,rctrl
034,10,6.7605878798,stimulus,
034,10,6.7707133988,tap,lctrl
034,10,7.4713122328,tap,lctrl
034,11,7.5106339490,stimulus,
034,11,8.2472855950,tap,lctrl
034,12,8.2606778468,stimulus,
034,13,9.0107446828,stimulus,
034,13,9.0233106800,tap,lctrl
034,13,9.7432876362,tap,rctrl
034,14,9.7608173592,stimulus,
034,15,10.5108717171,stimulus,
034,15,10.5209862347,tap,lctrl
034,15,11.2471974741,tap,lctrl
034,16,11.2609359877,stimulus,
034,16,11.9593161489,tap,lctrl
034,17,12.0109732569,stimulus,
034,17,12.7432748591,tap,rctrl
034,18,12.7610523214,stimulus,
034,18,13.3592072416,tap,rctrl
034,19,13.5111000507,stimulus,
034,19,14.1352494453,tap,rctrl
034,20,14.2611188329,stimulus,
034,20,14.8952351885,tap,rctrl
034,21,15.0111734705,stimulus,
034,21,15.5592120424,tap,rctrl
034,22,15.7612255035,stimulus,
034,22,16.3191869917,tap,rctrl
034,23,16.5112768028,stimulus,
034,23,17.1191732995,tap,rctrl
034,24,17.2613437801,stimulus,
034,25,18.0113858704,stimulus,
034,25,18.0631548210,tap,lctrl
034,26,18.7614526251,stimulus,
034,26,18.8071688699,tap,lctrl
034,26,19.5031421556,tap,rctrl
034,27,19.5133091720,stimulus,
034,27,20.2231775473,tap,rctrl
034,28,20.2633764681,stimulus,
034,28,20.9271259525,tap,rctrl
034,29,21.0134397341,stimulus,
034,29,21.6871442819,tap,rctrl
034,30,21.7634826334,stimulus,
034,30,22.4950906506,tap,lctrl
034,31,22.5135234696,stimulus,
034,31,23.2630642469,tap,rctrl
034,32,23.2732364392,stimulus,
034,32,23.9671058332,tap,lctrl
034,33,24.0233178976,stimulus,
034,33,24.7030921526,tap,rctrl
034,34,24.7733652751,stimulus,
034,34,25.4630538028,tap,lctrl
034,35,25.5234253201,stimulus,
034,35,26.2630372534,tap,lctrl
034,36,26.2734857801,stimulus,
034,37,27.0235400357,stimulus,
034,37,27.0870323052,tap,lctrl
034,38,27.7735798704,stimulus,
034,38,27.8149762876,tap,lctrl
034,38,28.5190120063,tap,rctrl
034,39,28.5291841926,stimulus,
034,40,29.2792414437,stimulus,
034,40,29.3269685584,tap,rctrl
034,40,29.9670046195,tap,lctrl
034,41,30.0292966136,stimulus,
034,42,30.7793404332,stimulus,
034,42,30.8549711066,tap,lctrl
034,43,31.5294200570,stimulus,
034,43,31.5669824319,tap,rctrl
034,43,32.2549134289,tap,rctrl
034,44,32.2794364031,stimulus,
034,44,32.9909564515,tap,rctrl
034,45,33.0294781385,stimulus,
034,45,33.7189548124,tap,rctrl
034,46,33.7795380422,stimulus,
034,46,34.4389810674,tap,rctrl
034,47,34.5295851490,stimulus,
034,47,35.1029706701,tap,lctrl
034,48,35.2796136665,stimulus,
034,48,35.9029010715,tap,lctrl
034,49,36.0296625718,stimulus,
034,49,36.6468858936,tap,lctrl
034,50,36.7796933870,stimulus,
034,50,37.3588745184,tap,lctrl
034,51,37.5297499463,stimulus,
034,51,38.2228162976,tap,rctrl
034,52,38.2797745570,stimulus,
034,52,39.0068385771,tap,rctrl
034,53,39.0298422501,stimulus,
034,54,39.7799042199,stimulus,
034,54,39.9828568640,tap,rctrl
034,55,40.5299557417,stimulus,
034,55,40.5988711495,tap,rctrl
034,56,41.2800141326,stimulus,
034,56,41.3188249961,tap,rctrl
034,56,41.9508427111,tap,rctrl
034,57,42.0300557959,stimulus,
034,58,42.7801116755,stimulus,
034,58,42.9028047566,tap,lctrl
034,59,43.5301693236,stimulus,
034,59,43.6947853136,tap,lctrl
034,60,44.2802057868,stimulus,
034,60,44.3827818648,tap,lctrl
034,61,45.0302316036,stimulus,
034,61,45.0547521267,tap,lctrl
034,62,45.7803068756,stimulus,
034,62,45.7904346923,tap,rctrl
034,62,46.3907250468,tap,rctrl
034,63,46.5303805896,stimulus,
034,63,47.1747421023,tap,rctrl
034,64,47.2804237506,stimulus,
034,64,47.8787510062,tap,rctrl
034,65,48.0304584304,stimulus,
034,65,48.6947160970,tap,lctrl
034,66,48.7805010952,stimulus,
034,66,49.4706707586,tap,lctrl
034,67,49.5305614560,stimulus,
034,67,50.2146757850,tap,lctrl
034,68,50.2806079913,stimulus,
034,68,51.0146850038,tap,lctrl
034,69,51.0306753235,stimulus,
034,70,51.7807386407,stimulus,
034,70,51.7908718469,tap,rctrl
034,70,52.4146531695,tap,rctrl
034,71,52.5308091368,stimulus,
034,71,53.2547641700,tap,rctrl
034,72,53.2808305987,stimulus,
034,72,54.0226303327,tap,rctrl
034,73,54.0328048438,stimulus,
034,74,54.7828731714,stimulus,
034,74,54.7929820530,tap,lctrl
034,74,55.4785604356,tap,lctrl
034,75,55.5329073791,stimulus,
034,75,56.2385873273,tap,lctrl
034,76,56.2829438364,stimulus,
034,76,56.9826325518,tap,lctrl
034,77,57.0330313669,stimulus,
034,78,57.7831062057,stimulus,
034,78,57.8065877243,tap,rctrl
034,79,58.5331407172,stimulus,
034,79,58.5585559063,tap,rctrl
034,80,59.2831572829,stimulus,
034,80,59.2945533233,tap,rctrl
034,81,60.0332116648,stimulus,
034,81,60.1665467897,tap,rctrl
034,82,60.7832534994,stimulus,
034,82,60.8785193575,tap,lctrl
034,83,61.5333267383,stimulus,
034,83,61.6466086702,tap,lctrl
034,84,62.2833527776,stimulus,
034,84,62.3664992902,tap,lctrl
034,85,63.0333849191,stimulus,
034,85,63.1265025370,tap,lctrl
034,85,63.7744681781,tap,rctrl
034,86,63.7846404486,stimulus,
034,87,64.5347100755,stimulus,
034,87,64.5584528760,tap,rctrl
034,87,65.2624176209,tap,rctrl
034,88,65.2847664183,stimulus,
034,88,65.9824577645,tap,rctrl
034,89,66.0348007583,stimulus,
034,90,66.7848877956,stimulus,
034,90,66.8784409767,tap,lctrl
034,90,67.5104238258,tap,lctrl
034,91,67.5349147642,stimulus,
034,92,68.2849756483,stimulus,
034,92,68.3744134212,tap,lctrl
034,93,69.0350157657,stimulus,
034,93,69.3663888972,tap,lctrl
034,94,69.7850560425,stimulus,
034,94,70.0063857226,tap,lctrl
034,95,70.5351028064,stimulus,
034,95,70.5983755169,tap,rctrl
034,96,71.2851532606,stimulus,
034,96,71.3663813716,tap,rctrl
034,97,75.8717335598,probe1,0
034,97,78.8579747805,probe2,0
034,97,81.4936531879,probe3,0
034,98,82.2673884160,stimulus,
034,98,82.2775286477,tap,rctrl
034,98,82.9822423936,tap,lctrl
034,99,83.0174301364,stimulus,
034,99,83.7662223487,tap,lctrl
034,100,83.7763939124,stimulus,
034,100,84.4541573035,tap,rctrl
034,101,84.5264364087,stimulus,
034,102,85.2764774283,stimulus,
034,102,85.2865904181,tap,rctrl
034,102,85.9741455536,tap,rctrl
034,103,86.0265172630,stimulus,
034,103,86.6781885024,tap,lctrl
034,104,86.7765864177,stimulus,
